Date,Close
2015-01-01,4294.64990234375
2015-01-02,4311.64990234375
2015-01-05,4281.14990234375
2015-01-06,4104.60009765625
2015-01-07,4091.60009765625
2015-01-08,4164.75
2015-01-09,4138.7001953125
2015-01-12,4201.14990234375
2015-01-13,4170.4501953125
2015-01-14,4141.35009765625
2015-01-15,4327.0
2015-01-16,4261.0
2015-01-19,4254.10009765625
2015-01-20,4302.4501953125
2015-01-21,4407.7998046875
2015-01-22,4373.5498046875
2015-01-23,4382.39990234375
2015-01-27,4385.35009765625
2015-01-28,4419.25
2015-01-29,4299.14990234375
2015-01-30,4046.449951171875
2015-02-02,4039.60009765625
2015-02-03,3924.60009765625
2015-02-04,3864.449951171875
2015-02-05,3784.64990234375
2015-02-06,3766.699951171875
2015-02-09,3635.550048828125
2015-02-10,3704.85009765625
2015-02-11,3726.75
2015-02-12,3693.800048828125
2015-02-13,3901.550048828125
2015-02-16,3892.550048828125
2015-02-18,3887.0
2015-02-19,3839.949951171875
2015-02-20,3875.050048828125
2015-02-23,3806.14990234375
2015-02-24,3784.050048828125
2015-02-25,3770.89990234375
2015-02-26,3685.89990234375
2015-02-27,3836.550048828125
2015-03-02,3856.39990234375
2015-03-03,3902.60009765625
2015-03-04,3783.85009765625
2015-03-05,3791.10009765625
2015-03-09,3732.10009765625
2015-03-10,3707.550048828125
2015-03-11,3682.10009765625
2015-03-12,3714.800048828125
2015-03-13,3648.25
2015-03-16,3667.0
2015-03-17,3681.39990234375
2015-03-18,3722.300048828125
2015-03-19,3632.699951171875
2015-03-20,3589.60009765625
2015-03-23,3547.300048828125
2015-03-24,3499.35009765625
2015-03-25,3438.64990234375
2015-03-26,3331.35009765625
2015-03-27,3381.75
2015-03-30,3436.300048828125
2015-03-31,3410.39990234375
2015-04-01,3507.800048828125
2015-04-06,3506.35009765625
2015-04-07,3493.699951171875
2015-04-08,3506.5
2015-04-09,3604.699951171875
2015-04-10,3662.300048828125
2015-04-13,3681.85009765625
2015-04-15,3733.949951171875
2015-04-16,3731.699951171875
2015-04-17,3737.199951171875
2015-04-20,3681.199951171875
2015-04-21,3699.300048828125
2015-04-22,3653.25
2015-04-23,3591.35009765625
2015-04-24,3536.300048828125
2015-04-27,3457.75
2015-04-28,3517.35009765625
2015-04-29,3505.64990234375
2015-04-30,3484.60009765625
2015-05-04,3579.0
2015-05-05,3530.39990234375
2015-05-06,3413.550048828125
2015-05-07,3328.85009765625
2015-05-08,3295.14990234375
2015-05-11,3498.10009765625
2015-05-12,3369.14990234375
2015-05-13,3459.199951171875
2015-05-14,3557.64990234375
2015-05-15,3586.5
2015-05-18,3600.10009765625
2015-05-19,3588.89990234375
2015-05-20,3621.75
2015-05-21,3591.300048828125
2015-05-22,3524.14990234375
2015-05-25,3489.75
2015-05-26,3482.949951171875
2015-05-27,3538.5
2015-05-28,3516.949951171875
2015-05-29,3531.10009765625
2015-06-01,3537.64990234375
2015-06-02,3391.39990234375
2015-06-03,3311.25
2015-06-04,3290.10009765625
2015-06-05,3280.14990234375
2015-06-08,3214.5
2015-06-09,3226.85009765625
2015-06-10,3255.699951171875
2015-06-11,3168.199951171875
2015-06-12,3166.85009765625
2015-06-15,3120.550048828125
2015-06-16,3168.10009765625
2015-06-17,3168.64990234375
2015-06-18,3181.35009765625
2015-06-19,3214.199951171875
2015-06-22,3296.449951171875
2015-06-23,3338.800048828125
2015-06-24,3259.75
2015-06-25,3276.699951171875
2015-06-26,3262.89990234375
