Date,Close
2015-01-01,8630.9501953125
2015-01-02,8668.650390625
2015-01-05,8651.5
2015-01-06,8304.0
2015-01-07,8404.900390625
2015-01-08,8450.5
2015-01-09,8548.400390625
2015-01-12,8463.7001953125
2015-01-13,8374.7998046875
2015-01-14,8335.0
2015-01-15,8542.25
2015-01-16,8589.400390625
2015-01-19,8655.650390625
2015-01-20,8763.349609375
2015-01-21,8766.4501953125
2015-01-22,8693.0
2015-01-23,8748.4501953125
2015-01-27,8765.5498046875
2015-01-28,8852.5
2015-01-29,8956.5498046875
2015-01-30,8920.650390625
2015-02-02,8887.400390625
2015-02-03,9037.150390625
2015-02-04,9050.2001953125
2015-02-05,8910.849609375
2015-02-06,8808.7001953125
2015-02-09,8708.2001953125
2015-02-10,8652.5498046875
2015-02-11,8721.650390625
2015-02-12,8821.400390625
2015-02-13,8832.099609375
2015-02-16,8790.0
2015-02-18,8806.5
2015-02-19,8831.5
2015-02-20,8669.7998046875
2015-02-23,8551.4501953125
2015-02-24,8470.0
2015-02-25,8467.0
2015-02-26,8506.599609375
2015-02-27,8661.0498046875
2015-03-02,8711.7001953125
2015-03-03,8861.849609375
2015-03-04,8746.0498046875
2015-03-05,8743.25
2015-03-09,8551.5
2015-03-10,8465.9501953125
2015-03-11,8430.900390625
2015-03-12,8543.0498046875
2015-03-13,8430.599609375
2015-03-16,8364.0498046875
2015-03-17,8468.9501953125
2015-03-18,8476.75
2015-03-19,8436.7998046875
2015-03-20,8355.25
2015-03-23,8335.2001953125
2015-03-24,8387.0498046875
2015-03-25,8319.099609375
2015-03-26,8196.099609375
2015-03-27,8116.5
2015-03-30,8183.7001953125
2015-03-31,8264.25
2015-04-01,8313.150390625
2015-04-06,8372.349609375
2015-04-07,8436.599609375
2015-04-08,8568.9501953125
2015-04-09,8688.25
2015-04-10,8740.099609375
2015-04-13,8849.900390625
2015-04-15,8838.0498046875
2015-04-16,8910.650390625
2015-04-17,8900.2998046875
2015-04-20,8657.099609375
2015-04-21,8563.650390625
2015-04-22,8548.2001953125
2015-04-23,8495.849609375
2015-04-24,8509.7998046875
2015-04-27,8386.150390625
2015-04-28,8380.849609375
2015-04-29,8302.2998046875
2015-04-30,8331.75
2015-05-04,8620.650390625
2015-05-05,8663.2998046875
2015-05-06,8437.150390625
2015-05-07,8318.4501953125
2015-05-08,8397.099609375
2015-05-11,8489.849609375
2015-05-12,8239.2001953125
2015-05-13,8342.25
2015-05-14,8352.0498046875
2015-05-15,8333.25
2015-05-18,8472.099609375
2015-05-19,8454.849609375
2015-05-20,8510.150390625
2015-05-21,8454.400390625
2015-05-22,8520.650390625
2015-05-25,8504.650390625
2015-05-26,8415.349609375
2015-05-27,8481.099609375
2015-05-28,8429.400390625
2015-05-29,8488.099609375
2015-06-01,8591.9501953125
2015-06-02,8530.599609375
2015-06-03,8404.0498046875
2015-06-04,8460.0
2015-06-05,8502.349609375
2015-06-08,8386.75
2015-06-09,8367.9501953125
2015-06-10,8503.650390625
2015-06-11,8311.0
2015-06-12,8374.099609375
2015-06-15,8418.25
2015-06-16,8452.2001953125
2015-06-17,8537.150390625
2015-06-18,8792.400390625
2015-06-19,8879.849609375
2015-06-22,8896.5498046875
2015-06-23,8934.9501953125
2015-06-24,8881.75
2015-06-25,8953.0498046875
2015-06-26,8910.900390625
2015-06-29,8854.849609375
2015-06-30,8892.9501953125
2015-07-01,8970.650390625
2015-07-02,8986.150390625
2015-07-03,8969.400390625
2015-07-06,9012.2001953125
2015-07-07,8913.849609375
2015-07-08,8820.4501953125
2015-07-09,8701.099609375
2015-07-10,8743.849609375
2015-07-13,8820.5498046875
2015-07-14,8797.75
2015-07-15,8850.9501953125
2015-07-16,8938.5
2015-07-17,8950.900390625
2015-07-20,8960.75
2015-07-21,8803.5498046875
2015-07-22,9055.400390625
2015-07-23,9045.0
2015-07-24,8936.75
2015-07-27,8747.0
2015-07-28,8757.900390625
2015-07-29,8669.099609375
2015-07-30,8716.0498046875
2015-07-31,8711.849609375
2015-08-03,8698.400390625
2015-08-04,8609.2001953125
2015-08-05,8629.7001953125
2015-08-06,8593.5
2015-08-07,8662.7001953125
2015-08-10,8537.25
2015-08-11,8475.099609375
2015-08-12,8275.5498046875
2015-08-13,8254.650390625
2015-08-14,8409.650390625
2015-08-17,8299.2001953125
2015-08-18,8253.0
2015-08-19,8275.349609375
2015-08-20,8077.64990234375
2015-08-21,7998.60009765625
2015-08-24,7333.85009765625
2015-08-25,7463.89990234375
2015-08-26,7476.60009765625
2015-08-27,7634.60009765625
2015-08-28,7727.85009765625
2015-08-31,7645.5
