Date,Close
2015-01-02,19057.580078125
2015-01-05,19017.1796875
2015-01-06,18430.53515625
2015-01-07,18304.037109375
2015-01-08,18701.18359375
2015-01-09,18637.033203125
2015-01-12,18795.630859375
2015-01-13,18706.982421875
2015-01-14,18603.583984375
2015-01-15,19235.427734375
2015-01-16,19222.927734375
2015-01-19,19405.826171875
2015-01-20,19766.8203125
2015-01-21,19843.01953125
2015-01-22,19917.41796875
2015-01-23,20072.466796875
2015-01-27,20555.01171875
2015-01-28,20491.51171875
2015-01-29,20528.361328125
2015-01-30,19843.51953125
2015-02-02,19865.669921875
2015-02-03,19382.724609375
2015-02-04,19173.77734375
2015-02-05,19051.6796875
2015-02-09,18403.634765625
2015-02-10,18752.28125
2015-02-11,18940.580078125
2015-02-12,19128.376953125
2015-02-13,19369.474609375
2015-02-16,19189.7265625
2015-02-18,19296.275390625
2015-02-19,19188.078125
2015-02-20,19073.328125
2015-02-23,18913.1796875
2015-02-24,18883.58203125
2015-02-25,18732.833984375
2015-02-26,18537.884765625
2015-02-27,19074.328125
2015-03-02,20007.8671875
2015-03-03,19960.966796875
2015-03-04,19643.671875
2015-03-05,19747.76953125
2015-03-09,19145.328125
2015-03-10,19054.1796875
2015-03-11,19043.779296875
2015-03-12,19141.626953125
2015-03-13,18779.58203125
2015-03-16,18837.130859375
2015-03-17,19058.029296875
2015-03-18,19147.02734375
2015-03-19,18810.931640625
2015-03-20,18606.1328125
2015-03-23,18448.78515625
2015-03-24,18331.236328125
2015-03-25,18309.88671875
2015-03-26,17831.443359375
2015-03-27,18044.591796875
2015-03-30,18361.587890625
2015-03-31,18206.439453125
2015-04-06,18605.232421875
2015-04-07,18469.0859375
2015-04-08,18416.384765625
2015-04-09,18875.630859375
2015-04-15,18716.083984375
2015-04-16,18636.833984375
2015-04-20,18112.5390625
2015-04-21,18105.5390625
2015-04-22,18243.486328125
2015-04-23,18245.38671875
2015-04-27,17767.392578125
2015-04-28,18246.037109375
2015-04-29,18302.4375
2015-05-04,18501.0859375
2015-05-05,18471.234375
2015-05-06,17799.34375
2015-05-07,17376.69921875
2015-05-11,18199.5390625
2015-05-12,17628.4453125
2015-05-13,18097.23828125
2015-05-14,18115.98828125
2015-05-18,18422.734375
2015-05-19,18380.1875
2015-05-20,18554.935546875
2015-05-21,18512.935546875
2015-05-25,18324.63671875
2015-05-26,18329.087890625
2015-05-27,18538.634765625
2015-05-28,18448.984375
2015-05-29,18721.1328125
2015-06-01,18616.783203125
2015-06-02,17977.091796875
2015-06-03,17721.1953125
2015-06-04,17718.994140625
2015-06-05,17549.046875
2015-06-08,17432.396484375
2015-06-09,17489.697265625
2015-06-10,17707.044921875
2015-06-11,17304.19921875
2015-06-12,17523.34765625
2015-06-15,17458.49609375
2015-06-16,17602.244140625
2015-06-17,17583.845703125
2015-06-18,17733.34375
2015-06-19,17880.642578125
2015-06-22,18334.287109375
2015-06-23,18391.13671875
2015-06-24,18365.337890625
2015-06-25,18492.685546875
2015-06-26,18371.287109375
2015-06-29,18241.037109375
2015-06-30,18295.88671875
2015-07-01,18581.3828125
2015-07-02,18585.333984375
2015-07-06,18824.931640625
2015-07-07,18798.28125
2015-07-08,18462.935546875
2015-07-09,18508.484375
2015-07-10,18719.583984375
2015-07-13,18893.33203125
2015-07-14,18779.98046875
2015-07-15,18816.03125
2015-07-16,19167.828125
2015-07-17,19094.4765625
2015-07-20,19032.478515625
2015-07-21,18723.18359375
2015-07-22,18996.779296875
2015-07-23,18864.78125
2015-07-24,18635.6328125
2015-07-27,18212.83984375
2015-07-28,18282.587890625
2015-07-29,18323.1875
2015-07-30,18440.185546875
2015-07-31,18729.6328125
2015-08-03,18914.478515625
2015-08-04,18972.37890625
2015-08-05,18928.330078125
2015-08-06,19029.12890625
2015-08-07,18893.33203125
2015-08-10,18874.78125
2015-08-11,18616.68359375
2015-08-12,18059.541015625
2015-08-13,18175.189453125
2015-08-14,18723.3828125
2015-08-17,18821.83203125
2015-08-18,18780.630859375
2015-08-19,18703.033203125
2015-08-20,18282.88671875
2015-08-21,18056.990234375
2015-08-24,16811.60546875
2015-08-25,17192.55078125
2015-08-26,16917.453125
2015-08-27,17214.201171875
2015-08-28,17211.75
2015-08-31,17146.3515625
2015-09-01,16530.109375
2015-09-02,16252.51171875
2015-09-03,16555.20703125
2015-09-04,16128.912109375
2015-09-07,15789.916015625
2015-09-08,16350.759765625
2015-09-09,16631.306640625
2015-09-10,16597.45703125
2015-09-11,16612.40625
2015-09-14,16911.603515625
2015-09-15,16739.35546875
2015-09-18,17408.947265625
2015-09-21,17542.697265625
2015-09-22,17030.953125
2015-09-23,17255.099609375
2015-09-28,17100.1015625
2015-09-29,17280.998046875
2015-09-30,17216.1015625
2015-10-05,17673.845703125
2015-10-06,17605.14453125
2015-10-07,17616.595703125
2015-10-08,17474.09765625
2015-10-09,17590.044921875
2015-10-12,17582.9453125
2015-10-13,17554.646484375
2015-10-14,17543.046875
2015-10-15,17685.89453125
2015-10-16,17912.640625
2015-10-19,17854.84375
2015-10-20,17830.04296875
2015-10-21,17710.345703125
2015-10-23,17933.841796875
2015-10-26,17814.84375
2015-10-27,17806.09375
2015-10-28,17372.94921875
2015-10-29,17212.0
2015-10-30,17354.298828125
2015-11-02,17340.3984375
2015-11-03,17325.3984375
2015-11-04,17220.8515625
2015-11-05,16994.90234375
2015-12-15,16398.458984375
2016-01-14,15609.6181640625
2016-01-25,15560.9697265625
2016-02-08,15046.625
2016-02-19,14344.033203125
2016-02-25,13555.54296875
2016-04-04,16190.4111328125
2016-05-25,16997.251953125
2016-06-06,17671.1953125
2016-06-10,17828.392578125
2016-07-28,19076.328125
2016-11-10,20200.015625
2016-12-12,18392.736328125
2016-12-13,18465.8359375
2016-12-14,18341.287109375
2016-12-15,18400.935546875
2016-12-16,18312.587890625
2016-12-19,18256.837890625
2016-12-20,18069.189453125
2016-12-21,18084.2890625
2016-12-22,17891.2421875
2016-12-23,17883.79296875
2016-12-27,17879.34375
2016-12-28,17876.4921875
2016-12-29,18032.94140625
2016-12-30,18176.98828125
2017-01-03,18035.390625
2017-01-04,17890.79296875
2017-01-05,18115.73828125
2017-01-06,18263.787109375
2017-01-09,18286.4375
2017-01-10,18409.384765625
2017-01-11,18829.78125
2017-01-12,18873.73046875
2017-01-13,18911.87890625
2017-01-16,19096.2265625
2017-01-17,19066.830078125
2017-01-18,19164.27734375
2017-01-19,19124.02734375
2017-01-20,18820.58203125
2017-01-23,18842.48046875
2017-01-24,19023.279296875
2017-01-25,19472.97265625
2017-01-27,19708.072265625
2017-01-30,19585.021484375
2017-01-31,19514.923828125
2017-02-01,20020.3671875
2017-02-02,20070.068359375
2017-02-03,20196.56640625
2017-02-06,20371.36328125
2017-02-07,20327.013671875
2017-02-08,20245.166015625
2017-02-09,20150.916015625
2017-02-10,20213.666015625
2017-02-13,20251.564453125
2017-02-14,20257.86328125
2017-02-15,20163.46484375
2017-02-16,20243.46484375
2017-02-17,20551.111328125
2017-02-20,20676.859375
2017-02-21,20860.70703125
2017-02-22,20868.20703125
2017-02-23,20876.408203125
2017-02-27,20612.810546875
2017-02-28,20607.009765625
2017-03-01,20783.5078125
2017-03-02,20559.8125
2017-03-03,20495.361328125
2017-03-06,20663.41015625
2017-03-07,20627.259765625
2017-03-08,20676.310546875
2017-03-09,20721.109375
2017-03-10,20727.310546875
2017-03-14,21102.453125
2017-03-15,21157.654296875
2017-03-16,21249.654296875
2017-03-17,21174.8046875
2017-03-20,21110.00390625
2017-03-21,21018.755859375
2017-03-22,20781.107421875
2017-03-23,20895.2578125
2017-03-24,21122.3046875
2017-03-27,21056.65625
2017-03-28,21225.154296875
2017-03-29,21390.90234375
2017-03-30,21620.447265625
2017-03-31,21443.900390625
2017-04-03,21547.5
2017-04-05,21652.447265625
2017-04-06,21622.697265625
2017-04-07,21430.900390625
2017-04-10,21519.900390625
2017-04-11,21735.8984375
2017-04-12,21666.548828125
2017-04-13,21686.34765625
2017-04-17,21647.34765625
2017-04-18,21671.59765625
2017-04-19,21556.099609375
2017-04-20,21491.150390625
2017-04-21,21551.19921875
2017-04-24,21857.146484375
2017-04-25,22054.443359375
2017-04-26,22242.591796875
2017-04-27,22326.041015625
2017-04-28,22357.990234375
2017-05-02,22341.08984375
2017-05-03,22307.041015625
2017-05-04,22719.8359375
2017-05-05,22604.685546875
2017-05-08,22767.0859375
2017-05-09,22707.037109375
2017-05-10,22830.083984375
2017-05-11,22818.18359375
2017-05-12,22671.435546875
2017-05-15,22821.234375
2017-05-16,22928.333984375
2017-05-17,22935.68359375
2017-05-18,22698.3359375
2017-05-19,22769.53515625
2017-05-22,22652.5859375
2017-05-23,22582.5390625
2017-05-24,22536.0390625
2017-05-25,23190.53125
2017-05-26,23361.927734375
2017-05-29,23182.48046875
2017-05-30,23306.978515625
2017-05-31,23424.529296875
2017-06-01,23309.87890625
2017-06-02,23375.62890625
2017-06-05,23459.376953125
2017-06-06,23416.029296875
2017-06-07,23567.376953125
2017-06-08,23535.826171875
2017-06-09,23690.625
2017-06-12,23470.17578125
2017-06-13,23477.576171875
2017-06-14,23498.42578125
2017-06-15,23391.478515625
2017-06-16,23502.4765625
2017-06-19,23741.875
2017-06-20,23697.673828125
2017-06-21,23708.474609375
2017-06-22,23735.82421875
2017-06-23,23542.4765625
2017-06-27,23215.98046875
2017-06-28,23235.580078125
